,iic,n_iic,label,prior
GO:0042666,13.822769974444292,1.0,negative regulation of ectodermal cell fate specification,BIOP
GO:0052695,13.474846671023984,0.9748296973715433,cellular glucuronidation,BIOP
GO:0043616,13.822769974444292,1.0,keratinocyte proliferation,BIOP
GO:0070496,13.822769974444292,1.0,positive regulation of thrombin-activated receptor signaling pathway,BIOP
GO:1901429,13.822769974444292,1.0,negative regulation of syringal lignin biosynthetic process,BIOP
GO:0018996,13.822769974444292,1.0,"molting cycle, collagen and cuticulin-based cuticle",BIOP
GO:0042351,13.822769974444292,1.0,'de novo' GDP-L-fucose biosynthetic process,BIOP
GO:0034976,12.630124896501895,0.9137188074353134,response to endoplasmic reticulum stress,BIOP
GO:0048322,13.822769974444292,1.0,axial mesodermal cell fate commitment,BIOP
GO:0010757,13.822769974444292,1.0,negative regulation of plasminogen activation,BIOP
GO:2001012,13.460199895059583,0.9737700851526118,mesenchymal cell differentiation involved in renal system development,BIOP
GO:0071355,13.822769974444292,1.0,cellular response to interleukin-9,BIOP
GO:1902657,13.822769974444292,1.0,protein localization to prospore membrane,BIOP
GO:0006537,13.770302554550156,0.9962042759887391,glutamate biosynthetic process,BIOP
GO:1901951,13.630124896501895,0.9860632074252439,regulation of anterograde dense core granule transport,BIOP
GO:0034227,13.64219772880247,0.9869366092342081,tRNA thio-modification,BIOP
GO:0031427,13.630124896501895,0.9860632074252439,response to methotrexate,BIOP
GO:0009989,13.50084187955693,0.9767103051354724,cell-matrix recognition,BIOP
GO:0098760,13.600377553107844,0.9839111537161068,response to interleukin-7,BIOP
GO:0071326,13.159804961721862,0.9520381939402792,cellular response to monosaccharide stimulus,BIOP
GO:0150137,13.822769974444292,1.0,interleukin-37 production,BIOP
GO:1903016,13.822769974444292,1.0,negative regulation of exo-alpha-sialidase activity,BIOP
GO:0009836,13.822769974444292,1.0,"fruit ripening, climacteric",BIOP
GO:0002467,13.822769974444292,1.0,germinal center formation,BIOP
GO:0040002,13.559735568610497,0.9809709337332463,collagen and cuticulin-based cuticle development,BIOP
GO:0033055,13.822769974444292,1.0,D-arginine metabolic process,BIOP
GO:0110056,13.822769974444292,1.0,positive regulation of actin filament annealing,BIOP
GO:0060653,13.822769974444292,1.0,epithelial cell differentiation involved in mammary gland cord morphogenesis,BIOP
GO:1903671,13.740307814252319,0.9940343244990382,negative regulation of sprouting angiogenesis,BIOP
GO:1900936,13.822769974444292,1.0,negative regulation of nonadec-1-ene biosynthetic process,BIOP
GO:0045988,13.237807473723135,0.9576812388687187,negative regulation of striated muscle contraction,BIOP
GO:0075138,13.822769974444292,1.0,response to host oxygen tension environment,BIOP
GO:0007536,13.822769974444292,1.0,activation of recombination (HML),BIOP
GO:1990185,13.822769974444292,1.0,regulation of lymphatic vascular permeability,BIOP
GO:2001144,12.822769974444292,0.9276556000100694,"regulation of phosphatidylinositol-3,4,5-trisphosphate 5-phosphatase activity",BIOP
GO:0060022,13.822769974444292,1.0,hard palate development,BIOP
GO:1905524,13.822769974444292,1.0,negative regulation of protein autoubiquitination,BIOP
GO:0046580,13.822769974444292,1.0,negative regulation of Ras protein signal transduction,BIOP
GO:1904618,12.822769974444292,0.9276556000100694,positive regulation of actin binding,BIOP
GO:0036061,13.822769974444292,1.0,muscle cell chemotaxis toward tendon cell,BIOP
GO:1904934,13.822769974444292,1.0,negative regulation of cell proliferation in midbrain,BIOP
GO:0009558,13.822769974444292,1.0,embryo sac cellularization,BIOP
GO:1902976,13.822769974444292,1.0,premeiotic DNA replication preinitiation complex assembly,BIOP
GO:0007147,13.822769974444292,1.0,female meiosis II,BIOP
GO:0009168,13.392135620114429,0.9688460160209549,purine ribonucleoside monophosphate biosynthetic process,BIOP
GO:0010902,13.822769974444292,1.0,positive regulation of very-low-density lipoprotein particle remodeling,BIOP
GO:0034224,13.822769974444292,1.0,cellular response to zinc ion starvation,BIOP
GO:0001812,13.822769974444292,1.0,positive regulation of type I hypersensitivity,BIOP
GO:2000259,13.533263357249307,0.9790558174859143,positive regulation of protein activation cascade,BIOP
GO:0006288,13.822769974444292,1.0,"base-excision repair, DNA ligation",BIOP
GO:0032897,13.822769974444292,1.0,negative regulation of viral transcription,BIOP
GO:0090351,13.822769974444292,1.0,seedling development,BIOP
GO:1990067,13.822769974444292,1.0,intrachromosomal DNA recombination,BIOP
GO:0019249,13.533263357249307,0.9790558174859143,lactate biosynthetic process,BIOP
GO:0051597,13.50084187955693,0.9767103051354724,response to methylmercury,BIOP
GO:1904060,13.822769974444292,1.0,negative regulation of locomotor rhythm,BIOP
GO:0055070,13.308196801614534,0.9627735125607163,copper ion homeostasis,BIOP
GO:0061530,13.822769974444292,1.0,"aspartate secretion, neurotransmission",BIOP
GO:1905312,13.822769974444292,1.0,positive regulation of cardiac neural crest cell migration involved in outflow tract morphogenesis,BIOP
GO:0003238,13.822769974444292,1.0,conus arteriosus development,BIOP
GO:0046248,13.822769974444292,1.0,alpha-pinene biosynthetic process,BIOP
GO:0006054,13.581761874940497,0.9825644136486845,N-acetylneuraminate metabolic process,BIOP
GO:1903086,13.822769974444292,1.0,negative regulation of sinapate ester biosynthetic process,BIOP
GO:0042473,13.822769974444292,1.0,outer ear morphogenesis,BIOP
GO:0062001,13.822769974444292,1.0,negative regulation of cardiac endothelial to mesenchymal transition,BIOP
GO:0003393,13.600377553107844,0.9839111537161068,neuron migration involved in retrograde extension,BIOP
GO:0021526,13.822769974444292,1.0,medial motor column neuron differentiation,BIOP
GO:0048057,13.822769974444292,1.0,R3/R4 development,BIOP
GO:0048315,13.50084187955693,0.9767103051354724,conidium formation,BIOP
GO:0106387,13.822769974444292,1.0,'de novo' GMP biosynthetic process,BIOP
GO:0070606,13.752380646552893,0.9949077263080023,regulation of (1->3)-alpha-glucan biosynthetic process,BIOP
GO:0090188,13.822769974444292,1.0,negative regulation of pancreatic juice secretion,BIOP
GO:0010804,13.822769974444292,1.0,negative regulation of tumor necrosis factor-mediated signaling pathway,BIOP
GO:1905073,13.407732475165448,0.9699743611413508,regulation of tight junction disassembly,BIOP
GO:0048236,13.616319096976866,0.9850644351422244,plant-type sporogenesis,BIOP
GO:0032378,13.744767462443019,0.9943569550715605,negative regulation of intracellular lipid transport,BIOP
GO:2000471,13.50084187955693,0.9767103051354724,regulation of hematopoietic stem cell migration,BIOP
GO:1905915,13.460199895059583,0.9737700851526118,regulation of cell differentiation involved in phenotypic switching,BIOP
GO:0072296,13.822769974444292,1.0,specification of metanephric loop of Henle identity,BIOP
GO:0051954,12.038498665499729,0.8709179627351576,positive regulation of amine transport,BIOP
GO:1900694,13.822769974444292,1.0,positive regulation of (+)-kotanin biosynthetic process,BIOP
GO:0035444,13.735307133193952,0.9936725532283297,nickel cation transmembrane transport,BIOP
GO:1902056,13.822769974444292,1.0,(25S)-Delta(7)-dafachronate metabolic process,BIOP
GO:0032648,13.64219772880247,0.9869366092342081,regulation of interferon-beta production,BIOP
GO:0032446,12.424220597954017,0.8988227845015196,protein modification by small protein conjugation,BIOP
GO:1905282,13.581761874940497,0.9825644136486845,regulation of epidermal growth factor receptor signaling pathway involved in heart process,BIOP
GO:0046364,12.37531099747307,0.8952844488009782,monosaccharide biosynthetic process,BIOP
GO:0001698,13.822769974444292,1.0,gastrin-induced gastric acid secretion,BIOP
GO:0014909,13.407732475165448,0.9699743611413508,smooth muscle cell migration,BIOP
GO:1901073,13.444258351190562,0.9726168037264943,glucosamine-containing compound biosynthetic process,BIOP
GO:0014709,13.822769974444292,1.0,positive regulation of somitomeric trunk muscle development,BIOP
GO:1900656,13.822769974444292,1.0,negative regulation of diorcinol biosynthetic process,BIOP
GO:1902974,13.822769974444292,1.0,meiotic DNA replication initiation,BIOP
GO:0055020,13.822769974444292,1.0,positive regulation of cardiac muscle fiber development,BIOP
GO:1904376,13.237807473723135,0.9576812388687187,negative regulation of protein localization to cell periphery,BIOP
GO:1900181,13.50084187955693,0.9767103051354724,negative regulation of protein localization to nucleus,BIOP
GO:0042906,13.822769974444292,1.0,xanthine transport,BIOP
GO:0045994,13.822769974444292,1.0,positive regulation of translational initiation by iron,BIOP
GO:0072649,13.822769974444292,1.0,interferon-kappa production,BIOP
GO:0098914,13.822769974444292,1.0,membrane repolarization during atrial cardiac muscle cell action potential,BIOP
GO:0044597,13.581761874940497,0.9825644136486845,daunorubicin metabolic process,BIOP
GO:0070651,13.822769974444292,1.0,nonfunctional rRNA decay,BIOP
GO:0044812,13.822769974444292,1.0,fermentative hydrogen production,BIOP
GO:1990539,13.822769974444292,1.0,fructose import across plasma membrane,BIOP
GO:0051279,13.029220851911719,0.9425911648678451,regulation of release of sequestered calcium ion into cytosol,BIOP
GO:2000640,13.752380646552893,0.9949077263080023,positive regulation of SREBP signaling pathway,BIOP
GO:0043151,13.822769974444292,1.0,DNA synthesis involved in double-strand break repair via single-strand annealing,BIOP
GO:0110027,13.822769974444292,1.0,negative regulation of DNA strand resection involved in replication fork processing,BIOP
GO:0007625,13.822769974444292,1.0,grooming behavior,BIOP
GO:0045656,13.822769974444292,1.0,negative regulation of monocyte differentiation,BIOP
GO:0043933,8.292949027915597,0.5999484215716318,protein-containing complex organization,BIOP
GO:0032000,13.67592858611502,0.9893768478676305,positive regulation of fatty acid beta-oxidation,BIOP
GO:1900584,13.822769974444292,1.0,o-orsellinic acid biosynthetic process,BIOP
GO:0070726,13.292255257745511,0.9616202311345987,cell wall assembly,BIOP
GO:0046174,12.085804380278086,0.8743402662868927,polyol catabolic process,BIOP
GO:0048169,13.600377553107844,0.9839111537161068,regulation of long-term neuronal synaptic plasticity,BIOP
GO:0019087,13.822769974444292,1.0,transformation of host cell by virus,BIOP
GO:0010733,13.822769974444292,1.0,positive regulation of protein glutathionylation,BIOP
GO:0099051,13.65284497300198,0.9877068777273679,vesicle scission involved in endocytosis,BIOP
GO:2001256,13.533263357249307,0.9790558174859143,regulation of store-operated calcium entry,BIOP
GO:0032684,13.822769974444292,1.0,negative regulation of fractalkine production,BIOP
GO:0060730,13.630124896501895,0.9860632074252439,regulation of intestinal epithelial structure maintenance,BIOP
GO:1901369,13.822769974444292,1.0,"cyclic 2,3-bisphospho-D-glycerate biosynthetic process",BIOP
GO:0060591,13.822769974444292,1.0,chondroblast differentiation,BIOP
GO:0007436,13.822769974444292,1.0,larval salivary gland morphogenesis,BIOP
GO:1903085,13.685266450694357,0.9900523900778098,regulation of sinapate ester biosynthetic process,BIOP
GO:1903176,12.822769974444292,0.9276556000100694,regulation of tyrosine 3-monooxygenase activity,BIOP
GO:1903408,13.822769974444292,1.0,positive regulation of P-type sodium:potassium-exchanging transporter activity,BIOP
GO:1900672,13.822769974444292,1.0,positive regulation of F-9775A biosynthetic process,BIOP
GO:1905510,13.822769974444292,1.0,negative regulation of myosin II filament assembly,BIOP
GO:0060905,13.822769974444292,1.0,regulation of induction of conjugation upon nitrogen starvation,BIOP
GO:0003337,13.697239092360434,0.9909185436554365,mesenchymal to epithelial transition involved in metanephros morphogenesis,BIOP
GO:0050969,13.822769974444292,1.0,detection of chemical stimulus involved in magnetoreception,BIOP
GO:2001091,13.822769974444292,1.0,nigerotriose transport,BIOP
GO:0043174,13.315809985724409,0.9633242837971581,nucleoside salvage,BIOP
GO:0002289,13.822769974444292,1.0,NK T cell proliferation involved in immune response,BIOP
GO:0042791,13.822769974444292,1.0,5S class rRNA transcription by RNA polymerase III,BIOP
GO:0097502,13.144698069331653,0.9509452948745971,mannosylation,BIOP
GO:0098765,12.822769974444292,0.9276556000100694,meiosis II cell cycle phase,BIOP
GO:2001127,13.822769974444292,1.0,methane biosynthetic process from formic acid,BIOP
GO:0021528,13.822769974444292,1.0,commissural neuron differentiation in spinal cord,BIOP
GO:0030041,13.822769974444292,1.0,actin filament polymerization,BIOP
GO:2000736,12.630124896501895,0.9137188074353134,regulation of stem cell differentiation,BIOP
GO:0001892,13.822769974444292,1.0,embryonic placenta development,BIOP
GO:0072120,13.600377553107844,0.9839111537161068,pronephros maturation,BIOP
GO:0097696,13.65284497300198,0.9877068777273679,cell surface receptor signaling pathway via STAT,BIOP
GO:0106134,13.748769393000515,0.994646472336544,positive regulation of cardiac muscle cell contraction,BIOP
GO:0043413,12.04516239578074,0.871400046304032,macromolecule glycosylation,BIOP
GO:1900889,13.822769974444292,1.0,positive regulation of pentadecane biosynthetic process,BIOP
GO:0043085,7.1223302563032,0.5152607089223833,positive regulation of catalytic activity,BIOP
GO:0035669,13.822769974444292,1.0,TRAM-dependent toll-like receptor 4 signaling pathway,BIOP
GO:0002812,13.822769974444292,1.0,biosynthetic process of antibacterial peptides active against Gram-negative bacteria,BIOP
GO:2000891,13.65284497300198,0.9877068777273679,cellobiose metabolic process,BIOP
GO:0009106,13.616319096976866,0.9850644351422244,lipoate metabolic process,BIOP
GO:1901428,13.581761874940497,0.9825644136486845,regulation of syringal lignin biosynthetic process,BIOP
GO:0032812,13.822769974444292,1.0,positive regulation of epinephrine secretion,BIOP
GO:0075069,13.822769974444292,1.0,adhesion of symbiont infection cushion to host,BIOP
GO:0072182,13.474846671023984,0.9748296973715433,regulation of nephron tubule epithelial cell differentiation,BIOP
GO:0008406,13.50084187955693,0.9767103051354724,gonad development,BIOP
GO:0070830,13.822769974444292,1.0,bicellular tight junction assembly,BIOP
GO:0010610,13.758639637024576,0.9953605292182188,regulation of mRNA stability involved in response to stress,BIOP
GO:0019688,13.822769974444292,1.0,purine deoxyribonucleoside interconversion,BIOP
GO:0035702,13.822769974444292,1.0,monocyte homeostasis,BIOP
GO:0009267,12.237807473723135,0.8853368388787881,cellular response to starvation,BIOP
GO:0090248,13.822769974444292,1.0,cell migration involved in somitogenic axis elongation,BIOP
GO:1900441,13.822769974444292,1.0,negative regulation of filamentous growth of a population of unicellular organisms in response to neutral pH,BIOP
GO:0043604,10.085804380278086,0.7296514663070315,amide biosynthetic process,BIOP
GO:1901496,13.822769974444292,1.0,positive regulation of cysteine metabolic process,BIOP
GO:0045947,13.344722677639648,0.9654159551458599,negative regulation of translational initiation,BIOP
