,iic
song,1.0
sophorose,1.0
sophorosyloxydocosanoate,0.97474861343199
sorbitol,0.978634488613058
sorbose,0.9706320039758368
sorocarp,0.9441126028838314
sorting,0.9357527010041536
sorus,1.0
sound,0.8275236530259327
sour,1.0
source,0.9907352978298984
sp,1.0
space,0.8350562890347428
spacing,0.9602663278514244
spanning,0.8599579587280625
spanx,1.0
sparc,1.0
spastic,1.0
spatial,1.0
specialization,0.9607561422641494
specialized,0.614001220321188
specie,0.868425588309136
specific,0.8948303044399137
specification,0.5700081630894441
specificity,0.848434797246852
specified,1.0
speck,1.0
spectrin,1.0
spectrins,1.0
spectrosome,1.0
speed,0.9920576290934452
speedy,1.0
spemann,0.9278433528820232
sperm,0.9366893170702206
spermathecum,1.0
spermatid,0.9617176091400743
spermatocyte,0.9465824348515608
spermatogenesis,1.0
spermatogonial,1.0
spermatogonium,1.0
spermiation,1.0
spermidine,0.9459297921442178
spermine,0.9445076113721645
spherical,1.0
spherocytosis,1.0
spheroidene,0.9801602705555061
spheroplast,1.0
sphincter,0.9831147062327625
sphinganine,0.9875037007339569
sphingoid,0.8664994529422209
sphingolipid,0.699723601832643
sphingomyelin,0.9808753478341878
sphingosine,0.9807451546542777
spicule,1.0
spider,1.0
spike,1.0
spinal,0.898317181642108
spindle,0.8991689626246102
spindlin,1.0
spine,0.9573322664803161
spinosum,1.0
spinothalamic,1.0
spinous,1.0
spiny,0.912336848784237
spiracle,1.0
spiral,0.9645740974154139
spla,1.0
splanchnic,1.0
spleen,0.9787045647997408
splenic,0.9615460404398168
splenocyte,0.8614712307785622
splice,0.9867695050848009
spliceosomal,0.7765274792023767
spliceosome,0.7159303456598254
splicing,0.8436883419035628
spms,0.6244343689665701
spoke,1.0
spongiotrophoblast,1.0
spontaneous,0.9744070779703445
sporangiospore,0.9505264103888689
sporangium,0.9417840273722243
spore,0.7956430193770602
sporocarp,0.965697346998471
sporocyte,0.9408502612715717
sporogenesis,0.9703519413820697
sporopollenin,1.0
sporulation,0.7200683931141547
spout,1.0
spreading,0.9683392961426743
sprout,1.0
sprouting,0.938847305165394
sprouty,1.0
spry,1.0
squamous,0.6600833090715797
src,1.0
srcap,1.0
srebf,0.9215322246240168
srebp,0.9359040524596111
srrna,1.0
ssa,0.7434461510438677
ssdna,0.9855227900607505
sst,0.9923491136287189
ssu,0.688891439780113
ssx,1.0
stability,0.7414308862506627
stabilization,0.9581156942360639
stabilizes,1.0
stachyose,0.9791919282315019
stack,1.0
stag,1.0
stage,0.8711176701236872
stalk,0.9657769423131457
stalled,0.9899187704795637
stamen,1.0
star,1.0
starburst,1.0
starch,0.8746238524995066
start,0.9833615705199015
startle,1.0
starvation,0.7881177376835806
stat,0.9723188164511855
state,0.8288662820354444
statherin,1.0
stathmins,1.0
static,1.0
statin,0.9623039728294773
stationary,0.94754926797182
staurosporine,0.9791919282315019
steap,1.0
stearoylation,1.0
steatosis,1.0
stele,1.0
stellate,0.9680340558809509
stem,0.587020535970076
step,1.0
stereocilium,0.9603361779418356
sterigmatocystin,0.966683392015863
sterile,1.0
sternite,1.0
steroid,0.645116085211036
steroidogenic,1.0
sterol,0.8314680431275855
stiftchenzellen,1.0
stigma,1.0
stilbene,0.9602663278514244
stilbenoid,0.9623039728294773
stimulated,1.0
stimulates,0.9440339354437352
stimulating,0.9845362564933012
stimulation,1.0
stimulatory,0.9762715470329554
stimulus,0.33789457313073706
sting,0.9172551533887376
stipule,1.0
stoichiometry,1.0
stomach,0.8384759473505802
stomatal,0.9389275633832823
stomatin,1.0
stomatogastric,1.0
stomium,1.0
storage,0.6843019562944278
stored,1.0
storkhead,1.0
straight,0.9855384114878382
strand,0.8019843118690274
stranded,0.9877950220766458
stratification,1.0
stratified,0.731788236648145
stratum,0.9787045647997408
streak,1.0
stream,0.9889377503793965
streaming,1.0
strengthening,1.0
streptomycin,0.9805681427709466
stress,0.5302481716882451
stretch,0.9788251731097639
strial,1.0
striatal,0.9899151665159402
striated,0.690833988629486
striatum,0.8635524484904826
strigolactone,0.9801753247918504
stringent,1.0
striosomal,1.0
strip,1.0
stripak,1.0
stripe,0.974954712739334
stroma,0.9899890022895316
stromal,0.5372367538576298
structural,0.8220516443382215
structure,0.37611322009121817
stuff,0.16256680905803983
stuttering,1.0
style,1.0
stylet,1.0
stylopod,1.0
styrene,0.9791919282315019
subcapsular,1.0
subclass,1.0
subclavian,0.9803412121987544
subcommissural,1.0
subcomplex,1.0
subcortical,1.0
subcutaneous,0.9704754304183402
subdivision,0.91851129849247
subepithelial,0.9432155786656841
suberin,1.0
subfamily,0.9434474082058126
subfield,1.0
subfornical,1.0
submandibular,1.0
submerged,0.9705863308486261
submucosa,1.0
submucosal,0.9812657929395033
subnuclear,1.0
subpallium,0.930040924206779
subpial,1.0
subpleural,1.0
subsequent,0.9036451054175161
subsequently,1.0
subserosal,1.0
substance,0.8610383478900541
substantia,0.9555075725778682
substituted,0.9171533552811241
substitution,0.9502929388774946
substrate,0.7084253771253182
subsynaptic,1.0
subtelomeric,1.0
subthalamic,1.0
subthalamus,1.0
subtilisin,1.0
subunit,0.8433603425122048
subventricular,0.9609991319453682
succinate,0.9158365512587049
succinylation,1.0
suckling,1.0
sucrose,0.9419267851536685
sugar,0.7653396215407503
sulfatases,1.0
sulfate,0.774754975165023
sulfathiazole,1.0
sulfation,0.974077032329808
sulfhydration,0.983565603416541
sulfide,0.9443236463205307
sulfido,0.7322203558173861
sulfite,0.9853782114137287
sulfolipid,0.9791919282315019
sulfonation,0.8963217460530136
sulfotransferases,0.808627215707611
sulfoxide,0.9721608481399434
sulfur,0.5640458443605011
sulfurated,0.9716374532813619
sulphate,1.0
sulphoglycolysis,1.0
sulphoxide,1.0
sumo,0.6140832706315922
sumoylate,0.43969809617919337
sumoylation,0.9678503177077358
sun,1.0
super,0.8207219174006911
superantigen,1.0
superfamily,0.601588800540052
superficial,1.0
superinfection,1.0
superior,1.0
supernumerary,1.0
superoxide,0.8706718361860029
support,0.9602663278514244
supporting,0.5559921922054133
suppression,0.8099761221785378
suppressor,0.9685307175250798
suprabasal,1.0
suprachiasmatic,1.0
supramolecular,0.6508246655339095
surf,0.8207219174006911
surface,0.634108523591093
surfactant,0.6772634564398601
surveillance,0.6896989139931127
survival,1.0
susceptibility,1.0
sushi,1.0
suspensor,1.0
sustentacular,0.8684558143557498
suture,0.8898951472411991
swarming,1.0
swc,1.0
sweat,0.94716285724457
sweet,0.9729190909725316
swi,0.6271355862764807
swim,1.0
swimming,0.9495756621511998
switched,0.9368977295178705
switching,0.9019529164155282
syk,1.0
symbiont,0.759384267101452
symbiotic,0.4955758064137397
symbol,1.0
symmetric,0.9249105951753829
symmetry,0.7945864901181906
sympathetic,0.9730628944037334
symptomatic,1.0
synapse,0.638391914460226
synapsing,1.0
synapsins,1.0
synapsis,0.552129862138815
synaptic,0.6536161659214142
synaptogyrins,1.0
synaptonemal,0.9670347034921041
synaptophysins,1.0
synaptotagmin,1.0
synaptotagmins,1.0
synchronous,1.0
syncytial,0.7635524888042867
syncytiotrophoblast,1.0
syncytium,0.9177758320017455
syndecan,1.0
syndecans,1.0
syndrome,0.7816563023961123
syndromic,1.0
synergid,0.9686617038697145
synovial,0.9408706512359954
synoviocyte,0.96738460854899
syntaxins,1.0
synthase,0.865244759462252
synthases,1.0
synthesis,0.7157167085701478
synthesized,0.9408502612715717
synthesizes,1.0
synthetase,1.0
synthetases,0.808627215707611
syringal,0.9667795321292021
syrup,0.6218938936690361
system,0.45345350202895196
systemic,0.8118589702077458
tacc,1.0
tachykinin,0.9852784774438834
tachykinins,1.0
tacrolimus,0.9791919282315019
taenia,1.0
tafa,1.0
tag,1.0
tagging,1.0
tail,0.967487455307329
tailing,1.0
take,1.0
tale,1.0
talk,1.0
tamsulosin,1.0
tandem,0.6968410524798014
tangential,0.9501019827449013
tangle,0.9710234838910612
tanning,0.9593606160024791
tanycyte,0.9290480646494588
tapetum,1.0
tapping,1.0
target,0.6530477057697635
targeted,1.0
targeting,0.8473656421182681
targetting,1.0
tarsal,1.0
tartrate,0.94754926797182
task,1.0
taste,0.8068908872103832
tat,1.0
tatiopterin,0.968929849373949
taurine,0.9609180952748015
tax,1.0
taxi,0.6261173893872608
taz,1.0
tbc,1.0
tca,0.8813710666448368
tcf,0.7253077720187884
tcr,0.7469253439771828
tdg,1.0
tdp,0.9884217596170005
tea,1.0
tear,1.0
tec,1.0
tectobulbar,1.0
tectonic,1.0
tectospinal,1.0
tegmental,1.0
teichoic,0.8981781737396937
teichuronic,0.9759961560615337
tektins,1.0
telencephalic,0.933641823859014
telencephalon,0.8710100547337062
teleostei,0.923651084359111
teliospore,0.978281516978709
telium,0.96738460854899
tellurite,1.0
tellurium,0.9716374532813619
telocyte,1.0
telogen,1.0
telomerase,0.9593577462375259
telomere,0.7752305240476445
telomeric,0.7663662727442634
telophase,0.9283472771868867
temozolomide,1.0
temperature,0.8035968781220352
template,0.5846969673305336
temporal,1.0
temporomandibular,0.9723206490377598
tenascins,1.0
tendon,0.9709046554082416
teneurin,1.0
tensidol,0.9681066153945063
tension,1.0
tergite,1.0
term,1.0
terminal,0.9214761708959583
terminalis,1.0
terminally,0.9787045647997408
termination,0.9485651104312142
ternary,0.9729190909725316
terpene,0.7160902209027733
terpenoid,0.6652555710765088
terrein,1.0
terrequinone,1.0
territorial,1.0
tertiary,0.8178873658877415
tesevatinib,1.0
tesk,1.0
testicular,1.0
testis,1.0
testosterone,0.922999855730177
tet,1.0
tetanus,1.0
tether,1.0
tetherin,1.0
tethering,0.8642599160882946
tetracenomycin,0.9768538847553838
tetrachloride,0.9652561163477827
tetrachloroethylene,1.0
tetrachloromethane,1.0
tetracistronic,0.973460692995809
tetracyclic,0.9657055938336451
tetracycline,0.9816671557018061
tetrahydrobiopterin,0.9763041935073041
tetrahydrocorphin,1.0
tetrahydrofolate,0.9513131553798696
tetrahydrofolylpolyglutamate,0.9791919282315019
tetrahydrofuran,1.0
tetrahydromethanopterin,0.936465899182473
tetralin,1.0
tetramer,1.0
tetramerization,0.9682956502476854
tetranitrate,1.0
tetrapeptide,1.0
tetraphosphate,0.9823425597553063
tetrapyrrole,0.7352853001556249
tetrasaccharide,0.9791919282315019
tetraspan,0.5734627474467902
tetraspanins,1.0
tetraterpenoid,0.7852540549836151
tetratricopeptide,1.0
tetrose,0.9778160607865558
tetx,1.0
tfiiib,1.0
tg,1.0
tgd,1.0
tgfb,0.7322203558173861
tgfbeta,1.0
th,1.0
thalamic,1.0
thalamus,1.0
thalianol,1.0
thap,1.0
theca,0.9584070122186104
thecogen,1.0
thelarche,1.0
therapeutic,1.0
thermoception,0.9634678992450215
thermogenesis,0.946739942046375
thermomorphogenesis,0.9739294365526888
thermoreceptor,0.9727441540088377
thermosensory,1.0
thermospermine,0.9652561163477827
thermotaxis,1.0
theta,1.0
thiabendazole,0.9759961560615337
thiamin,1.0
thiamine,0.9727738632203728
thiazole,0.9624484771202956
thick,0.981353535705231
thickening,0.9860805074614141
thigmotaxis,1.0
thigmotropism,1.0
thik,1.0
thin,0.9345622964405125
thiocyanate,0.9816358770186568
thioester,0.6740257599367557
thioesterase,0.8207219174006911
thioesterases,1.0
thiolation,0.9915513545853728
thioredoxin,1.0
thiosulfate,1.0
third,1.0
tho,1.0
thoracic,1.0
thorax,1.0
thread,0.8766223441956116
three,0.9846713773730125
threonine,0.6459583906595365
threonylcarbamoyladenosine,0.9548846162448518
threshold,1.0
thrombin,1.0
thromboblast,1.0
thrombocyte,1.0
thrombophilia,1.0
thrombospondin,1.0
thromboxane,0.9895747853636024
thromboxanes,1.0
thylakoid,0.9833146957477471
thymic,0.8519030535059745
thymidine,0.9826390297050439
thymine,0.9676957767496841
thymocyte,0.8157844729681903
thymus,0.7915239523120309
thyroglobulin,0.96533666264665
thyroid,0.965063691347394
thyrotroph,1.0
thyroxine,0.9274947887487954
tie,1.0
tight,0.9449556674716252
timing,0.9585566048877842
tingible,1.0
tip,0.9195981901901326
tir,0.8207219174006911
tirap,0.8963217460530136
tissue,0.4490540466916246
tkd,0.8963217460530136
tkis,1.0
tlc,0.8207219174006911
tldc,1.0
tle,1.0
tlr,0.6072475368853427
tm,1.0
tmau,1.0
tmd,1.0
tmg,0.9892246532391891
tmp,0.9884217596170005
tn,1.0
tnf,0.8351190201029401
tnfsf,1.0
tnk,1.0
tnps,1.0
tob,1.0
tobramycin,0.9768538847553838
tocopherol,1.0
tog,1.0
tolerance,0.7780005442686011
toll,0.7563444771707618
toluene,0.9166366872879872
tongue,0.9819324043024635
tonic,0.9649557167739242
tonsil,1.0
tonsillar,1.0
tooth,0.9463193091514394
topoisomerase,0.860909889792245
topoisomerases,1.0
topological,1.0
topologically,0.8832978481882533
tor,0.8976330799326
tormogen,1.0
torsins,1.0
torso,0.9739294365526888
tortuosity,1.0
totipotent,0.9593273295301493
touch,0.9778597735826182
toward,0.9886687977816301
towards,0.9176361267342461
toxic,0.8374277445778194
toxicity,1.0
toxin,0.6717003938126634
tp,1.0
tpbs,1.0
tpc,1.0
tpmt,1.0
tpr,1.0
trabecula,0.913077035135515
trabecular,1.0
trace,1.0
trachea,1.0
tracheal,0.9201489502484586
tracheary,0.9680811584069604
tracheoblast,1.0
tracheobronchial,0.7944102102330705
tracheocyte,1.0
tracheoesophageal,1.0
tract,0.7136162834553097
traffic,0.8248291536743847
trafficking,0.721785727161586
trail,0.984787819469626
trailing,0.9755648763099458
train,1.0
trans,0.9852784774438834
transactivating,0.9440339354437352
transactivation,0.9341374639095184
transamidase,1.0
transamidation,1.0
transaminase,1.0
transamination,1.0
transcribes,1.0
transcript,0.8101232381615568
transcriptase,1.0
transcription,0.5369564158724104
transcriptional,0.6330388483095991
transcytosis,0.948720840546279
transdifferentiation,0.96738460854899
transduction,0.4986357356920081
transepithelial,0.9290547940233688
transepithelium,1.0
transesterification,0.9011162768901256
transfer,0.8134051001597389
transferase,0.4287678348665118
transferred,1.0
transferrin,0.8684175854449709
transferring,0.8941002561200556
transformation,0.9641495411673949
transforming,0.8648664419839006
transglutaminases,1.0
transglycosylation,1.0
transhydrogenase,1.0
transient,1.0
transit,0.8714785663349903
transition,0.7092815165675833
transitional,0.8516087501189531
transitive,0.9893115154184011
translation,0.7217869512377891
translational,0.8893091041710649
translesion,0.7484381557847949
translocase,1.0
translocation,0.9020033598742055
transmembrane,0.5100677178079316
transmission,0.6407114793111609
transmits,1.0
transmitting,1.0
transparency,1.0
transpiration,1.0
transport,0.42764873404026976
transporter,0.3777052331645555
transporting,0.7766160966212475
transposable,0.7137735317573543
transposition,0.9068343732354983
transposon,1.0
transsulfuration,1.0
transverse,1.0
transversely,0.7139547397579441
transversum,1.0
trap,1.0
trapping,0.8439456681286454
trastuzumab,1.0
traversing,1.0
trb,1.0
tree,0.5688542571926585
tregs,1.0
trehalose,0.9478221117156344
trek,1.0
tresk,1.0
trf,1.0
triacetylfusarinine,1.0
triacyl,0.9722206429082803
triad,1.0
triazole,1.0
tric,0.7930901167013304
tricarboxylic,0.876056131541252
tricellular,1.0
trichloroethylene,0.9816358770186568
trichoblast,0.9805940999242612
trichodermin,0.9791919282315019
trichogen,1.0
trichome,0.9819405722034601
trichostatin,0.9816358770186568
tricistronic,0.948650490197062
tricuspid,1.0
tricyclic,0.9602663278514244
tridecane,0.9598568869968431
trif,0.5846969673305336
trifid,1.0
trigeminal,0.9469406000926469
trigeminothalamic,1.0
trigger,1.0
triggered,0.8675785750847399
triggering,0.9215322246240168
triglyceride,0.843477884971638
trigone,1.0
trihydrate,1.0
triiodothyronine,0.96533666264665
triiron,1.0
trimer,1.0
trimerization,0.9688030556194632
trimethylamine,0.9813863117021857
trimethylammonio,1.0
trimethylation,1.0
trimethylenediamine,0.9652561163477827
trimming,0.9147203092030768
trinitrotoluene,0.9747144832458955
trinucleotide,1.0
triose,0.9791919282315019
trioxide,1.0
trioxilins,1.0
tripartite,1.0
tripeptide,0.9513305411059545
triphosphate,0.8252982337968843
triphosphates,1.0
triple,1.0
triplex,0.8514983320111539
tripotential,1.0
trisaccharide,0.8233590814070174
trisphosphate,0.9844450581133056
trisporic,0.9816358770186568
tristetraprolin,1.0
triterpenoid,0.8882970527968371
trk,0.9763041935073041
trka,0.6920801834793657
trkb,0.6448158884064614
trkc,0.697978821903352
trna,0.7294308045594665
trochlear,1.0
tropane,0.8651655723952092
trophectodermal,0.9764926270193016
trophoblast,0.8034629312165165
tropism,0.847201191026799
tropomodulins,0.8207219174006911
tropomyosins,1.0
troponin,1.0
trp,1.0
truncation,1.0
trunk,0.9577714495106358
trx,1.0
trypanothione,0.9620440600971857
tryprostatin,1.0
trypsinogen,0.9833146957477471
tryptophan,0.9682506482727911
tsc,1.0
tspy,1.0
tspyl,1.0
tsr,1.0
tsrna,1.0
ttp,0.9891406661726113
ttt,1.0
tube,0.7059079590706326
tubercle,0.9862477338467085
tuberculosinol,1.0
tuberculosis,0.7322203558173861
tuberosity,1.0
tubovesicular,1.0
tubular,0.926068639527313
tubulation,0.9669019612142183
tubule,0.7542444317061546
tubulin,0.8066108333939926
tubulins,1.0
tubuloglomerular,1.0
tudor,1.0
tuft,0.7633974345351245
tufted,1.0
tumor,0.8946388379839104
tumorigenic,1.0
tungstate,1.0
tungsten,1.0
tunica,0.9747527592258259
turbulent,1.0
turgor,1.0
turning,0.9721608481399434
turnover,1.0
tweety,1.0
twik,1.0
twilight,1.0
twitch,0.9378354317929317
two,1.0
tx,1.0
tympanic,0.9542783731866499
type,0.6327122347240521
tyramine,0.954796017322854
tyrocidine,0.9441719443395205
tyrosinase,0.8941002561200556
tyrosine,0.5111978022044897
u,0.9299357174810179
ub,1.0
ubiquilin,1.0
ubiquinol,1.0
ubiquinone,0.8935441976203992
ubiquitin,0.8803344148395038
ubiquitinate,1.0
ubiquitination,0.8407135603695565
ubiquitinylation,1.0
ubx,1.0
uch,1.0
udp,0.9891406661726113
ufmylation,0.9875037007339569
ultradian,0.9408502612715717
ultrasound,1.0
umami,1.0
umbilical,0.9844174986990992
umbrella,1.0
ump,0.9836468410446281
unattached,1.0
unblocking,1.0
uncapping,0.9915767498319888
uncertain,1.0
uncharacterized,1.0
unciliated,1.0
uncleaved,1.0
uncoating,0.8416070644831145
uncoupler,0.8514983320111539
uncoupling,0.826201100404449
undecane,0.9716374532813619
undecaprenyl,0.9905288481338185
undifferentiated,1.0
unfolded,0.7507136275596875
unfolding,1.0
unicellular,0.8480633090371119
unidimensional,0.911804567891631
unidirectional,0.9721608481399434
unimodal,1.0
uninucleate,0.9193143330432563
unipolar,1.0
unit,0.9193425986304337
unitary,1.0
unloading,0.9795165860309774
unsaturated,0.9316583663740273
unsubstituted,1.0
unswitched,0.9791345970682994
untufted,0.9312796071140911
unwinding,0.947721493161614
upar,1.0
upon,0.8846233578267721
upper,0.8670229473198803
upr,0.5846969673305336
uprmt,1.0
upstream,1.0
uptake,0.748555164349183
uracil,0.970158477074343
urate,0.9641495411673949
urea,0.9551006814420839
urease,1.0
uredinium,0.96738460854899
uredospore,0.978281516978709
ureide,0.953587205859776
ureter,0.9702666852557866
ureteral,0.8237510315412098
ureteric,0.9707510465021796
urethra,0.8692035169013528
urethral,0.979149057851743
uric,1.0
uridine,0.920281169138852
uridylation,1.0
uridylylation,0.9851280625882967
urinary,0.791803806412136
urine,0.7481187418775008
urmylation,1.0
urogenital,1.0
urokinase,1.0
uronic,0.895662900242441
uropod,0.96738460854899
uroporphyrinogen,0.9851280625882967
urothelial,0.8692934420251892
urothelium,1.0
using,0.9826085933609907
uteric,1.0
uterine,0.9589625671472876
utero,1.0
uterotubal,1.0
uterus,0.8509672971301823
utilization,0.9393026728376174
utilizing,0.7037106906110097
utp,0.9884217596170005
utpa,1.0
utpb,1.0
utpc,1.0
utricle,1.0
uv,0.9088886913281077
v,0.9764587947281609
vacuolar,0.7136850019441366
vacuolated,1.0
vacuolation,1.0
vacuole,0.8827805452451929
vagal,1.0
vagina,1.0
vaginal,1.0
vagus,1.0
val,1.0
valine,0.9647765294367897
valve,0.8823579651969721
vanadate,0.9716374532813619
vanadium,1.0
vancomycin,0.983565603416541
vanillin,0.97474861343199
vanin,1.0
variable,1.0
variant,0.9034390531409919
variation,1.0
vas,0.9359634829819575
vascular,0.6243314619377599
vasculature,0.8741324948575234
vasculogenesis,0.9608463422461161
vasoactive,0.9326848288668316
vasoconstriction,0.933372890771576
vasodilation,0.9420962291028993
vasomotion,1.0
vasomotor,0.9641495411673949
vasopressin,0.9872354358394586
vasps,1.0
vault,1.0
vegetal,1.0
vegetative,0.9586118427461875
vegf,0.8245362750878029
vegfr,1.0
vein,0.8780154256306448
veined,0.9879188824903613
velocity,0.9785409405774871
vena,1.0
venosus,1.0
venous,0.9197973854582171
ventral,0.9031908379078588
ventricle,0.959039445531354
ventricular,0.910766609136535
ventriculo,1.0
ventx,1.0
venule,0.9395651693723363
verbascose,0.9791919282315019
vermiform,1.0
vernalization,0.9626933361739061
verruculogen,0.9875037007339569
vertebral,1.0
vertebrata,0.5575310456166833
vertebrate,0.9001827908189174
vesicle,0.7463252114263244
vessel,0.6619277522292422
vestibular,0.935614495970299
vestibulocochlear,1.0
vestibuloocular,1.0
vestibulospinal,1.0
vestigial,1.0
vi,0.992415071190525
via,0.8120788854663994
vibration,1.0
vibrational,1.0
vibriobactin,0.9791919282315019
vickzs,1.0
vii,1.0
viii,0.6253031181150391
villins,1.0
villous,1.0
villus,0.9684200423058793
vindoline,0.9884278385022321
violaceol,0.97474861343199
violet,0.96533666264665
vip,0.9644843760522291
viral,0.5684532941239548
viridicatumtoxin,1.0
virion,0.8433082369949731
virulence,1.0
virus,0.7667539453030303
visceral,0.6484550626741448
viscerocranial,0.9229170486224285
viscerocranium,1.0
visceromotor,0.9810242194810285
viscosity,0.96533666264665
visible,0.8985518176860771
vision,1.0
vistamycin,0.978634488613058
visual,0.7285162945252562
vitamin,0.672247594795856
vitelline,0.9915513545853728
vitellogenesis,0.9686617038697145
vitro,0.8347795749032615
vldl,1.0
vldlr,1.0
vm,1.0
vocal,0.96533666264665
vocalization,0.9419732420141363
volatile,1.0
voltage,1.0
volume,0.9138076727680313
voluntary,0.9374172970749214
vomeronasal,1.0
vomitoxin,1.0
von,1.0
vpr,0.7322203558173861
vpu,1.0
vrna,1.0
vrnp,1.0
vulval,0.9606465068532618
vwf,1.0
vxpx,1.0
w,1.0
wake,0.9233633435118016
wakefulness,0.9710234838910612
walking,0.953587205859776
wall,0.7820408429770728
wandering,1.0
wap,1.0
warmth,1.0
wash,1.0
wasp,1.0
water,0.9157191241280317
wave,1.0
wavy,1.0
wax,0.8340291470395362
wd,0.8775319980138131
weak,1.0
web,1.0
wedging,1.0
wharton,1.0
white,0.9684680535435852
whorl,0.9219218704529605
whose,1.0
wich,1.0
wide,0.894828481577842
willebrand,1.0
wind,1.0
wing,0.9540174460301775
wipi,1.0
within,0.7065984575074681
without,0.9479397650649873
wnk,1.0
wnt,0.6431994148027793
wobble,0.9182381218243532
wortmannin,0.9791919282315019
wound,0.852839702142673
wounding,0.768610713243456
wrad,1.0
wtap,1.0
ww,1.0
wwc,1.0
wybutosine,0.978634488613058
x,0.992818017935703
xage,1.0
xanthine,0.978281516978709
xanthoblast,1.0
xanthophore,0.9721608481399434
xanthophyll,0.8617178491828369
xanthosine,0.9837134245873349
xenobiotic,0.659126177067392
xenobiotics,0.8963217460530136
xenophagy,0.9799536548888202
xeroderma,1.0
xii,1.0
ximelagatran,1.0
xix,1.0
xk,1.0
xmp,0.9878471140455618
xpg,1.0
xv,1.0
xvi,1.0
xviii,1.0
xylan,0.9669839919475853
xylem,0.8995615976645582
xylene,0.930062308885927
xylitol,0.9872794991136876
xylogalacturonan,1.0
xyloglucan,0.9762597447737864
xylose,0.9826390297050439
xylosyltransferases,1.0
xylotriose,1.0
xylulose,0.9167362905138404
yeast,0.983565603416541
yeats,1.0
yip,0.7240541810607892
yippee,1.0
yolk,1.0
young,1.0
yth,1.0
z,0.9655575210012991
zearalenone,1.0
zeatin,0.9682954625177708
zeaxanthin,0.9774268497979743
zeta,1.0
zf,1.0
zga,1.0
zinc,0.4495188664364947
zipper,0.6962397533665055
ziprasidone,1.0
zona,0.978304225032708
zone,0.9303950027606726
zonula,1.0
zoospore,0.9686364549842323
zwitterion,0.7322203558173861
zygosporangium,0.96738460854899
zygospore,0.9821219363901934
zygote,0.9389249766933833
zygotene,1.0
zygotic,0.7372750993341431
zygotically,1.0
zymogen,0.9574447346166302
zymosterol,0.9875037007339569
zyxin,1.0
